Hostname,Event_Type,Target_Group,Account_ID,Timestamp
DESKTOP-59.BURNETT.INFO,A member was added to a security-enabled local group,IT_Helpdesk,CORP\garyconway,2026-08-16 23:53:07
EMAIL-23.HARRIS-SHANNON.COM,User account locked out,Remote Desktop Users,DEV\lancehernandez,2026-08-25 09:39:47
DB-82.YOUNG.BIZ,A member was added to a security-enabled local group,Remote Desktop Users,DEV\TEMP_bthompson,2026-08-09 01:08:15
DB-28.HALL.COM,Logon failure,All_Staff_Read_Only,CORP\hgarcia,2026-08-27 20:08:00
LAPTOP-59.ROWLAND.BIZ,A member was removed from a security-enabled local group,Administrators,OLD_DOMAIN.LEGACY.COM\rperry,2026-08-10 00:51:41
LAPTOP-90.BISHOP.ORG,A member was added to a security-enabled local group,All_Staff_Read_Only,DEV\elizabethjones,2026-08-08 10:26:57
EMAIL-53.FLETCHER.COM,A member was added to a security-enabled global group,IT_Helpdesk,CORP\vanessajohnson,2026-08-15 14:55:39
DESKTOP-86.KLEIN.INFO,A member was removed from a security-enabled local group,IT_Helpdesk,CORP\nandrade,2026-08-29 14:04:41
SRV-49.DANIELS.COM,A member was removed from a security-enabled local group,Domain Admins,CORP\dpeterson,2026-08-03 19:09:56
LT-57.LUCAS.NET,User account locked out,IT_Helpdesk,OLD_DOMAIN.LEGACY.COM\lori99,2026-08-20 23:55:48
LAPTOP-00.GONZALEZ.BIZ,Logon failure,Domain Admins,CORP\qhenry,2026-08-18 20:07:39
EMAIL-85.LYNCH.NET,User account locked out,IT_Helpdesk,GUEST\gloria19,2026-08-17 08:14:13
SRV-23.ROGERS-LEWIS.ORG,A member was removed from a security-enabled local group,Marketing_Share,GUEST\wesleymartin,2026-08-23 17:41:07
DB-37.HARTMAN.COM,A member was added to a security-enabled global group,Administrators,DEV\raymond26,2026-08-24 01:50:09
SRV-69.OBRIEN-WATTS.INFO,Logon failure,Administrators,OLD_DOMAIN.LEGACY.COM\destiny81,2026-08-27 20:55:20
LAPTOP-13.AUSTIN-PACE.COM,User account locked out,IT_Helpdesk,DEV\walkermichael,2026-08-09 22:29:22
DB-38.GARRETT-RAMOS.BIZ,User account locked out,IT_Helpdesk,OLD_DOMAIN.LEGACY.COM\SVC_kristin75,2026-08-29 00:10:24
DB-05.NIXON.ORG,Logon failure,Marketing_Share,OLD_DOMAIN.LEGACY.COM\jenniferharrison,2026-08-14 22:10:13
LAPTOP-19.HOOD.COM,A member was removed from a security-enabled local group,Domain Admins,OLD_DOMAIN.LEGACY.COM\SVC_mcbridethomas,2026-08-20 16:12:57
LT-21.MARTIN-WILLIAMS.NET,User account locked out,All_Staff_Read_Only,OLD_DOMAIN.LEGACY.COM\amandasmith,2026-08-20 04:17:17
DESKTOP-66.ADAMS-RICHARD.COM,A member was removed from a security-enabled local group,IT_Helpdesk,OLD_DOMAIN.LEGACY.COM\qrobertson,2026-08-02 08:25:57
DESKTOP-21.PETERS.ORG,Logon failure,Domain Admins,OLD_DOMAIN.LEGACY.COM\shall,2026-08-13 23:09:15
LAPTOP-51.DAVIS-LARSEN.NET,A member was added to a security-enabled local group,All_Staff_Read_Only,OLD_DOMAIN.LEGACY.COM\lwilliams,2026-08-20 21:06:23
SRV-13.BOYER.COM,A member was added to a security-enabled global group,Domain Admins,CORP\TEMP_karenanderson,2026-08-18 16:40:56
LAPTOP-56.HOWARD-ESPINOZA.BIZ,A member was removed from a security-enabled local group,Marketing_Share,GUEST\hollywarner,2026-08-06 02:40:33
EMAIL-76.WOODS.COM,A member was added to a security-enabled global group,Marketing_Share,CORP\rodriguezkathy,2026-08-30 08:21:23
WEB-84.THOMPSON.BIZ,A member was removed from a security-enabled local group,Administrators,GUEST\whitedebra,2026-08-24 10:39:24
EMAIL-69.FISCHER.COM,A member was removed from a security-enabled local group,Remote Desktop Users,DEV\jessicaryan,2026-08-22 07:22:02
EMAIL-14.JOHNSON.COM,Logon failure,Marketing_Share,CORP\erinweber,2026-08-04 00:03:13
WEB-94.GONZALEZ-BOWERS.ORG,A member was removed from a security-enabled local group,All_Staff_Read_Only,OLD_DOMAIN.LEGACY.COM\pattersontracey,2026-08-17 22:33:25
SRV-64.MARSHALL.NET,A member was added to a security-enabled local group,All_Staff_Read_Only,CORP\nancylewis,2026-08-13 04:47:55
LAPTOP-26.GARCIA.COM,User account locked out,IT_Helpdesk,OLD_DOMAIN.LEGACY.COM\SVC_kristenkelly,2026-08-20 16:53:17
DB-96.JIMENEZ-CARLSON.ORG,A member was added to a security-enabled global group,Remote Desktop Users,OLD_DOMAIN.LEGACY.COM\kingdylan,2026-08-07 10:31:01
LT-39.SNYDER.INFO,User account locked out,Remote Desktop Users,GUEST\kathryn85,2026-08-30 16:30:57
DB-11.BARNES.ORG,A member was added to a security-enabled local group,IT_Helpdesk,CORP\SVC_rebeccakennedy,2026-08-31 12:41:11
LT-30.HOBBS.COM,A member was removed from a security-enabled local group,IT_Helpdesk,DEV\sheila77,2026-08-19 21:03:05
EMAIL-92.BLACK-CLARK.COM,Logon failure,Domain Admins,DEV\johnrice,2026-08-21 17:09:43
EMAIL-95.GILMORE.COM,Logon failure,Domain Admins,OLD_DOMAIN.LEGACY.COM\henrycarpenter,2026-08-21 15:32:11
WEB-31.COLLINS.NET,A member was removed from a security-enabled local group,Domain Admins,CORP\nicole51,2026-08-15 19:06:15
SRV-63.BECKER.ORG,User account locked out,Administrators,OLD_DOMAIN.LEGACY.COM\hurstbenjamin,2026-08-01 13:46:23
WEB-70.BROWN-MURPHY.BIZ,A member was removed from a security-enabled local group,All_Staff_Read_Only,DEV\SVC_teresa74,2026-08-19 10:37:56
LAPTOP-70.JOHNSON.COM,Logon failure,Remote Desktop Users,OLD_DOMAIN.LEGACY.COM\wheelerfrederick,2026-08-02 09:23:04
LAPTOP-69.HERNANDEZ.INFO,A member was removed from a security-enabled local group,Marketing_Share,OLD_DOMAIN.LEGACY.COM\diamondsandoval,2026-08-08 08:05:24
WEB-52.HURLEY.COM,A member was added to a security-enabled local group,IT_Helpdesk,OLD_DOMAIN.LEGACY.COM\TEMP_ewright,2026-08-19 16:22:58
WEB-12.PHILLIPS.COM,Logon failure,Remote Desktop Users,DEV\SVC_amysmith,2026-08-11 17:16:26
WEB-33.SCHAEFER-MULLEN.COM,A member was added to a security-enabled global group,Domain Admins,OLD_DOMAIN.LEGACY.COM\ryanheather,2026-08-07 12:00:16
WEB-24.WILLIAMS.NET,A member was removed from a security-enabled local group,All_Staff_Read_Only,GUEST\callen,2026-08-17 15:56:08
WEB-51.GRIFFIN.INFO,A member was removed from a security-enabled local group,All_Staff_Read_Only,DEV\sarah95,2026-08-08 02:35:50
LT-94.SHEA.ORG,A member was added to a security-enabled global group,Administrators,CORP\hammondnicholas,2026-08-21 03:07:42
DESKTOP-75.FREDERICK-PATRICK.INFO,A member was removed from a security-enabled local group,Domain Admins,DEV\wmckay,2026-08-10 02:05:50
LT-81.GRAY.COM,A member was added to a security-enabled local group,Remote Desktop Users,OLD_DOMAIN.LEGACY.COM\raymondshields,2026-08-23 15:40:13
DESKTOP-19.WARE.INFO,User account locked out,Administrators,CORP\keith24,2026-08-03 15:36:40
LAPTOP-65.CAMERON-PARK.INFO,A member was added to a security-enabled global group,Remote Desktop Users,GUEST\TEMP_ocobb,2026-08-21 17:13:25
EMAIL-18.HOWARD.COM,A member was added to a security-enabled local group,All_Staff_Read_Only,GUEST\SVC_scottrobert,2026-08-04 17:08:23
WEB-29.JONES-BURNS.COM,Logon failure,Marketing_Share,GUEST\SVC_efarrell,2026-08-27 02:42:37
DESKTOP-23.RICHARDSON.ORG,A member was removed from a security-enabled local group,All_Staff_Read_Only,CORP\brownstephen,2026-08-26 00:18:46
DB-59.DORSEY.BIZ,A member was added to a security-enabled local group,Marketing_Share,DEV\TEMP_michael92,2026-08-02 16:07:10
EMAIL-87.STEWART.COM,Logon failure,All_Staff_Read_Only,DEV\brownkathy,2026-08-11 08:26:19
WEB-32.RUSSELL.COM,A member was added to a security-enabled global group,All_Staff_Read_Only,GUEST\smithdonna,2026-08-25 03:45:57
WEB-22.MURPHY-BOLTON.COM,Logon failure,Marketing_Share,GUEST\johnsonjohn,2026-08-14 17:36:09
WEB-46.JORDAN.COM,Logon failure,IT_Helpdesk,GUEST\SVC_qlynch,2026-08-08 23:55:26
LT-34.STRICKLAND.NET,User account locked out,IT_Helpdesk,GUEST\jessica46,2026-08-29 01:29:29
SRV-77.STANLEY.ORG,A member was removed from a security-enabled local group,All_Staff_Read_Only,DEV\mary94,2026-08-08 04:54:40
WEB-56.VAZQUEZ-DIXON.COM,Logon failure,IT_Helpdesk,GUEST\wagnermichelle,2026-08-18 13:20:58
WEB-63.BUTLER-RIVERS.ORG,Logon failure,Remote Desktop Users,OLD_DOMAIN.LEGACY.COM\SVC_hrobinson,2026-08-14 09:20:00
LAPTOP-97.HINES-PEREZ.INFO,A member was added to a security-enabled local group,IT_Helpdesk,OLD_DOMAIN.LEGACY.COM\jamesaimee,2026-08-24 07:48:01
DESKTOP-98.CHAN-DAVIDSON.NET,A member was removed from a security-enabled local group,IT_Helpdesk,GUEST\qvaughn,2026-08-06 06:10:02
WEB-38.WALLACE-LAMBERT.COM,A member was added to a security-enabled local group,Domain Admins,CORP\SVC_woodjonathan,2026-08-26 17:23:39
WEB-04.MOORE.COM,User account locked out,Administrators,CORP\kevinharris,2026-08-06 18:05:12
DESKTOP-66.PAUL-LOPEZ.COM,User account locked out,Domain Admins,DEV\travisharrell,2026-08-05 23:55:24
LAPTOP-42.HOLT.COM,A member was added to a security-enabled local group,Remote Desktop Users,OLD_DOMAIN.LEGACY.COM\craigscott,2026-08-29 02:53:55
WEB-90.GARRETT.COM,Logon failure,IT_Helpdesk,OLD_DOMAIN.LEGACY.COM\lisa18,2026-08-18 18:37:24
LAPTOP-81.STEVENS.COM,A member was added to a security-enabled global group,Administrators,DEV\donalddaniel,2026-08-27 19:55:33
DESKTOP-23.FOWLER.INFO,Logon failure,Domain Admins,OLD_DOMAIN.LEGACY.COM\cameron27,2026-08-26 09:29:42
LT-80.ANDERSON-ROBERSON.COM,A member was removed from a security-enabled local group,IT_Helpdesk,GUEST\carlosmendez,2026-08-26 23:00:18
WEB-99.BENSON.ORG,Logon failure,Administrators,GUEST\joe93,2026-08-22 22:32:15
LAPTOP-00.BRANDT.COM,Logon failure,Remote Desktop Users,CORP\danabishop,2026-08-23 19:24:56
LT-98.ROBINSON.COM,A member was removed from a security-enabled local group,Marketing_Share,CORP\lancerubio,2026-08-23 03:44:20
DESKTOP-09.GRAVES.COM,A member was added to a security-enabled local group,IT_Helpdesk,OLD_DOMAIN.LEGACY.COM\ortizsamantha,2026-08-01 09:39:44
LAPTOP-50.HAYES.BIZ,A member was added to a security-enabled local group,IT_Helpdesk,CORP\jacob22,2026-08-13 08:03:16
EMAIL-31.SANCHEZ.NET,Logon failure,Domain Admins,DEV\carsonsusan,2026-08-14 23:07:01
SRV-72.WRIGHT.COM,User account locked out,IT_Helpdesk,OLD_DOMAIN.LEGACY.COM\SVC_lindawilliams,2026-08-28 08:48:45
DESKTOP-41.DAWSON.BIZ,A member was added to a security-enabled global group,Domain Admins,GUEST\sandersantonio,2026-08-12 20:39:24
DESKTOP-16.TORRES.INFO,A member was added to a security-enabled global group,Remote Desktop Users,DEV\awalker,2026-08-26 14:13:21
DB-99.LARA.INFO,User account locked out,Remote Desktop Users,CORP\todd22,2026-08-17 01:29:22
WEB-46.HORNE.COM,A member was added to a security-enabled local group,Remote Desktop Users,OLD_DOMAIN.LEGACY.COM\SVC_christopherclark,2026-08-04 06:27:03
SRV-87.BERRY.COM,Logon failure,Administrators,CORP\smithamy,2026-08-30 19:44:43
DESKTOP-04.FLEMING.ORG,A member was added to a security-enabled global group,Administrators,CORP\brownkari,2026-08-08 00:50:39
WEB-29.ALLEN.COM,A member was added to a security-enabled global group,Administrators,OLD_DOMAIN.LEGACY.COM\tracy16,2026-08-08 03:21:07
LT-65.BECK-GILES.COM,Logon failure,IT_Helpdesk,DEV\lynncarr,2026-08-11 13:28:12
LT-10.HEBERT.COM,Logon failure,Administrators,CORP\rosswilliam,2026-08-27 16:40:17
LT-40.BURTON.NET,A member was added to a security-enabled local group,Domain Admins,CORP\SVC_floreswilliam,2026-08-22 08:55:22
EMAIL-85.SMALL.NET,User account locked out,Marketing_Share,OLD_DOMAIN.LEGACY.COM\pcortez,2026-08-26 14:47:03
DESKTOP-60.FREEMAN-HOOD.COM,A member was removed from a security-enabled local group,Administrators,GUEST\erinclark,2026-08-18 20:08:58
WEB-00.BROWN.COM,A member was removed from a security-enabled local group,All_Staff_Read_Only,CORP\ggreen,2026-08-05 20:58:25
EMAIL-42.MOORE.NET,User account locked out,IT_Helpdesk,CORP\cruzmichael,2026-08-06 22:33:04
DESKTOP-47.BARNES-SANDERS.NET,User account locked out,Domain Admins,GUEST\mirandanicholson,2026-08-03 20:51:51
DESKTOP-34.LEWIS.COM,A member was added to a security-enabled local group,Marketing_Share,OLD_DOMAIN.LEGACY.COM\hardybrandon,2026-08-12 17:49:01
EMAIL-01.VASQUEZ-GARCIA.COM,User account locked out,IT_Helpdesk,GUEST\abarr,2026-08-13 16:48:31
DB-97.ROBINSON-BROWN.ORG,A member was added to a security-enabled global group,Marketing_Share,OLD_DOMAIN.LEGACY.COM\khubbard,2026-08-17 04:09:36
DB-71.HOUSTON.NET,A member was added to a security-enabled local group,Administrators,OLD_DOMAIN.LEGACY.COM\dsanchez,2026-08-29 06:57:16
LAPTOP-98.CLARK.ORG,Logon failure,IT_Helpdesk,CORP\amy74,2026-08-23 14:29:27
WEB-79.JONES.COM,Logon failure,Marketing_Share,CORP\joshuadunn,2026-08-30 18:54:40
DB-93.MOORE-HARRIS.COM,A member was added to a security-enabled local group,IT_Helpdesk,DEV\SVC_amydougherty,2026-08-27 07:16:13
EMAIL-08.CONWAY.COM,Logon failure,IT_Helpdesk,CORP\sshaw,2026-08-17 03:54:59
DESKTOP-62.ROY.COM,Logon failure,Marketing_Share,CORP\cglass,2026-08-11 17:19:50
LT-73.SMITH.NET,User account locked out,Remote Desktop Users,CORP\tamara93,2026-08-18 00:44:23
DESKTOP-45.FREDERICK.COM,A member was removed from a security-enabled local group,Administrators,GUEST\oweaver,2026-08-04 04:12:15
DB-39.SMITH-VASQUEZ.COM,A member was added to a security-enabled global group,Remote Desktop Users,DEV\michaeladams,2026-08-29 15:59:31
LAPTOP-50.TAYLOR-HUTCHINSON.BIZ,User account locked out,Administrators,DEV\hkelly,2026-08-15 19:35:07
DB-93.NIELSEN.COM,A member was removed from a security-enabled local group,Marketing_Share,OLD_DOMAIN.LEGACY.COM\holly03,2026-08-14 13:01:02
LT-84.ROGERS-PARKS.COM,A member was added to a security-enabled local group,IT_Helpdesk,GUEST\ysmith,2026-08-01 10:57:02
SRV-99.WELLS.NET,A member was removed from a security-enabled local group,Administrators,OLD_DOMAIN.LEGACY.COM\norma95,2026-08-28 17:17:14
SRV-04.HARRIS.INFO,A member was removed from a security-enabled local group,All_Staff_Read_Only,CORP\SVC_ctaylor,2026-08-09 06:37:19
DB-71.DAVIS.NET,A member was added to a security-enabled local group,All_Staff_Read_Only,CORP\TEMP_ypatrick,2026-08-16 13:04:11
EMAIL-94.SMITH.INFO,A member was added to a security-enabled global group,All_Staff_Read_Only,DEV\brenda69,2026-08-13 09:46:09
DB-31.CARPENTER.COM,User account locked out,IT_Helpdesk,CORP\TEMP_dana02,2026-08-19 10:40:10
DESKTOP-65.BELL-HALE.INFO,Logon failure,IT_Helpdesk,OLD_DOMAIN.LEGACY.COM\susanhernandez,2026-08-01 20:29:14
WEB-87.HENDRICKS.COM,Logon failure,Administrators,OLD_DOMAIN.LEGACY.COM\rebecca03,2026-08-30 01:13:29
LT-07.YORK-MOON.COM,User account locked out,Remote Desktop Users,CORP\SVC_alee,2026-08-23 06:53:12
SRV-40.WHITE.COM,A member was removed from a security-enabled local group,Domain Admins,GUEST\ncampbell,2026-08-30 18:21:09
WEB-20.CISNEROS-VAZQUEZ.COM,Logon failure,Domain Admins,CORP\donnawise,2026-08-13 02:25:28
LAPTOP-41.SANCHEZ.BIZ,User account locked out,Administrators,OLD_DOMAIN.LEGACY.COM\lcarter,2026-08-02 09:20:57
EMAIL-53.VARGAS.COM,A member was added to a security-enabled global group,Remote Desktop Users,DEV\ashley81,2026-08-12 15:24:25
LT-50.BROWN.COM,User account locked out,Administrators,OLD_DOMAIN.LEGACY.COM\SVC_tholt,2026-08-01 03:20:11
DB-65.RODRIGUEZ-LOGAN.COM,A member was added to a security-enabled local group,Domain Admins,DEV\kimmason,2026-08-09 09:04:09
WEB-08.TAYLOR-WEAVER.BIZ,User account locked out,Marketing_Share,OLD_DOMAIN.LEGACY.COM\mtaylor,2026-08-28 12:27:40
LAPTOP-04.SCOTT-MCGRATH.COM,A member was added to a security-enabled local group,IT_Helpdesk,GUEST\adamdavis,2026-08-04 17:58:25
DB-36.WALKER.NET,A member was removed from a security-enabled local group,Domain Admins,DEV\mjohnson,2026-08-15 07:34:57
LAPTOP-25.LIN.COM,A member was added to a security-enabled local group,Marketing_Share,CORP\dawnsmith,2026-08-27 03:19:41
LAPTOP-70.SHORT.COM,A member was removed from a security-enabled local group,All_Staff_Read_Only,DEV\tara76,2026-08-23 15:53:55
DESKTOP-15.BELL.BIZ,User account locked out,Remote Desktop Users,CORP\wesley28,2026-08-30 08:26:02
EMAIL-35.NUNEZ.COM,User account locked out,All_Staff_Read_Only,CORP\santanamichael,2026-08-20 10:49:07
WEB-79.GUTIERREZ.BIZ,Logon failure,Remote Desktop Users,GUEST\malloryhall,2026-08-30 10:56:53
WEB-83.JOHNSON.NET,A member was added to a security-enabled local group,IT_Helpdesk,OLD_DOMAIN.LEGACY.COM\vrodgers,2026-08-06 20:14:45
LAPTOP-48.WEBER.COM,A member was added to a security-enabled global group,IT_Helpdesk,OLD_DOMAIN.LEGACY.COM\daniellejones,2026-08-16 02:48:09
LAPTOP-17.CURRY-WILSON.COM,A member was added to a security-enabled global group,Administrators,OLD_DOMAIN.LEGACY.COM\vruiz,2026-08-30 10:59:29
DESKTOP-22.PETERSON.COM,Logon failure,Domain Admins,GUEST\yeseniamcmillan,2026-08-27 07:22:58
SRV-58.TERRY.COM,A member was removed from a security-enabled local group,IT_Helpdesk,DEV\SVC_hollydillon,2026-08-09 19:23:57
LAPTOP-92.BROWN.COM,User account locked out,Administrators,DEV\TEMP_deborah74,2026-08-02 03:52:02
EMAIL-21.MEJIA-ALLEN.NET,A member was removed from a security-enabled local group,Domain Admins,GUEST\kflores,2026-08-08 10:51:11
EMAIL-09.EVANS.NET,A member was added to a security-enabled local group,IT_Helpdesk,DEV\harmonchristine,2026-08-05 17:46:32
WEB-84.BURGESS-THOMAS.BIZ,User account locked out,Remote Desktop Users,CORP\SVC_crossalicia,2026-08-22 04:50:39
LAPTOP-85.BLACKWELL.COM,Logon failure,Administrators,DEV\dmullen,2026-08-31 08:11:08
WEB-17.SINGLETON.COM,User account locked out,Domain Admins,GUEST\patrickberry,2026-08-30 11:37:07
DB-25.BROOKS.COM,A member was added to a security-enabled local group,Marketing_Share,OLD_DOMAIN.LEGACY.COM\hollowaymark,2026-08-29 02:12:24
LT-46.WILSON.COM,Logon failure,Administrators,DEV\batesjason,2026-08-23 19:50:09
LT-88.GARDNER.COM,A member was added to a security-enabled local group,All_Staff_Read_Only,DEV\treese,2026-08-20 01:03:46
LAPTOP-27.MILLER.NET,A member was added to a security-enabled global group,Remote Desktop Users,DEV\wernerperry,2026-08-26 07:08:54
WEB-92.SANTIAGO.COM,A member was removed from a security-enabled local group,Remote Desktop Users,GUEST\lawsonchad,2026-08-27 15:13:39
DB-82.ORR.COM,A member was added to a security-enabled global group,Domain Admins,DEV\uperez,2026-08-24 03:11:03
EMAIL-65.WALLACE.COM,Logon failure,All_Staff_Read_Only,CORP\crossconnor,2026-08-23 05:27:08
DB-78.COOK.COM,User account locked out,IT_Helpdesk,DEV\ariley,2026-08-22 22:00:50
LT-09.WARD-NELSON.NET,A member was removed from a security-enabled local group,Marketing_Share,OLD_DOMAIN.LEGACY.COM\gjohnson,2026-08-11 07:24:32
SRV-98.RUSSELL-FISCHER.COM,A member was added to a security-enabled local group,IT_Helpdesk,OLD_DOMAIN.LEGACY.COM\valerie74,2026-08-27 18:04:48
WEB-32.MORENO-CHANDLER.COM,A member was added to a security-enabled local group,IT_Helpdesk,DEV\andregonzalez,2026-08-19 14:40:16
DB-30.FOSTER.COM,A member was added to a security-enabled local group,Administrators,OLD_DOMAIN.LEGACY.COM\murillosusan,2026-08-04 14:32:13
LT-08.LAMBERT-STRICKLAND.ORG,A member was added to a security-enabled global group,Remote Desktop Users,GUEST\silvasherry,2026-08-19 12:49:09
LT-11.ALVAREZ.ORG,A member was added to a security-enabled global group,IT_Helpdesk,GUEST\sarah76,2026-08-14 12:10:47
DB-96.GARCIA.COM,A member was removed from a security-enabled local group,Remote Desktop Users,DEV\SVC_epowell,2026-08-26 20:29:10
LT-94.MORGAN.COM,A member was removed from a security-enabled local group,All_Staff_Read_Only,GUEST\SVC_rpatton,2026-08-18 17:40:40
LAPTOP-50.CARLSON.ORG,A member was removed from a security-enabled local group,Marketing_Share,OLD_DOMAIN.LEGACY.COM\SVC_beannicole,2026-08-06 14:42:57
LAPTOP-15.RYAN-CURTIS.COM,A member was added to a security-enabled local group,Administrators,CORP\SVC_troybrown,2026-08-09 14:01:48
DESKTOP-54.COOK.COM,A member was removed from a security-enabled local group,Remote Desktop Users,CORP\dylan35,2026-08-30 03:25:09
LT-96.THOMPSON-THOMPSON.BIZ,A member was added to a security-enabled global group,All_Staff_Read_Only,CORP\kristen72,2026-08-01 18:52:46
LT-98.THOMPSON.ORG,A member was added to a security-enabled local group,Administrators,OLD_DOMAIN.LEGACY.COM\thomas91,2026-08-07 04:35:06
LAPTOP-36.FRANCO.COM,A member was added to a security-enabled global group,Domain Admins,DEV\josephmathew,2026-08-24 22:35:14
EMAIL-24.POTTS.COM,A member was added to a security-enabled local group,IT_Helpdesk,CORP\marcokaufman,2026-08-01 13:14:37
EMAIL-59.BOWEN.NET,A member was added to a security-enabled global group,All_Staff_Read_Only,DEV\patrickharvey,2026-08-15 15:32:44
EMAIL-02.HUFF.INFO,User account locked out,Marketing_Share,GUEST\sgutierrez,2026-08-08 18:01:05
WEB-44.DIAZ-MURRAY.COM,A member was added to a security-enabled global group,Domain Admins,GUEST\mooreemily,2026-08-12 12:37:18
DB-76.BENNETT.COM,User account locked out,Remote Desktop Users,OLD_DOMAIN.LEGACY.COM\ghall,2026-08-12 17:44:21
WEB-34.DICKERSON.BIZ,User account locked out,IT_Helpdesk,CORP\SVC_nwilliams,2026-08-25 13:14:31
DB-77.TERRY.ORG,User account locked out,Remote Desktop Users,OLD_DOMAIN.LEGACY.COM\erin64,2026-08-10 14:01:55
LT-11.MEDINA.COM,A member was removed from a security-enabled local group,IT_Helpdesk,OLD_DOMAIN.LEGACY.COM\oschmitt,2026-08-25 23:00:26
LT-88.MOORE-HUDSON.COM,A member was added to a security-enabled global group,Remote Desktop Users,CORP\michael89,2026-08-16 22:18:38
WEB-98.MONTOYA.COM,A member was added to a security-enabled local group,Administrators,CORP\SVC_jdennis,2026-08-13 07:18:47
EMAIL-84.MCCARTHY.ORG,A member was added to a security-enabled local group,All_Staff_Read_Only,DEV\wrightmegan,2026-08-19 11:13:23
WEB-50.GARCIA.BIZ,User account locked out,Domain Admins,DEV\jennifer33,2026-08-30 22:38:48
DB-93.GUERRA-GRANT.COM,A member was removed from a security-enabled local group,IT_Helpdesk,DEV\woodsaudrey,2026-08-15 18:28:18
DB-94.FITZGERALD.COM,A member was added to a security-enabled global group,Domain Admins,DEV\winterslaurie,2026-08-27 04:20:22
DESKTOP-27.VARGAS.ORG,User account locked out,All_Staff_Read_Only,GUEST\TEMP_karen51,2026-08-11 12:02:17
DESKTOP-10.SMITH.COM,A member was added to a security-enabled global group,All_Staff_Read_Only,OLD_DOMAIN.LEGACY.COM\kathleencunningham,2026-08-12 23:36:31
WEB-80.COLE.INFO,A member was added to a security-enabled global group,Domain Admins,DEV\anthonysimmons,2026-08-01 06:03:38
DB-35.WATKINS-REILLY.COM,A member was added to a security-enabled global group,IT_Helpdesk,OLD_DOMAIN.LEGACY.COM\anthony21,2026-08-27 04:03:43
WEB-61.SIMMONS-GARCIA.COM,A member was removed from a security-enabled local group,IT_Helpdesk,CORP\SVC_contrerasanthony,2026-08-17 03:37:19
LT-95.BLAKE-DIXON.INFO,A member was added to a security-enabled local group,Administrators,OLD_DOMAIN.LEGACY.COM\rjohnson,2026-08-27 08:59:17
LAPTOP-03.FOSTER.ORG,A member was added to a security-enabled local group,Remote Desktop Users,CORP\samuel66,2026-08-18 23:12:41
EMAIL-16.HULL.BIZ,A member was removed from a security-enabled local group,Marketing_Share,OLD_DOMAIN.LEGACY.COM\amymiller,2026-08-18 15:35:52
EMAIL-77.GRAHAM-THOMAS.COM,User account locked out,All_Staff_Read_Only,GUEST\SVC_alyssastrickland,2026-08-06 03:04:07
DESKTOP-79.SMITH-HUGHES.INFO,Logon failure,Domain Admins,OLD_DOMAIN.LEGACY.COM\martinezcorey,2026-08-26 01:35:37
LAPTOP-12.STEWART.INFO,User account locked out,IT_Helpdesk,GUEST\SVC_mia23,2026-08-09 20:33:45
DESKTOP-23.GORDON-WILLIAMS.COM,A member was added to a security-enabled local group,Remote Desktop Users,DEV\SVC_ariel51,2026-08-29 14:02:56
DESKTOP-18.MYERS.COM,A member was added to a security-enabled local group,Marketing_Share,OLD_DOMAIN.LEGACY.COM\rmann,2026-08-22 20:59:27
LT-46.BROOKS-LIVINGSTON.ORG,A member was added to a security-enabled global group,Marketing_Share,CORP\kevin72,2026-08-02 17:08:44
EMAIL-00.ALEXANDER.ORG,A member was added to a security-enabled local group,IT_Helpdesk,GUEST\ulove,2026-08-12 17:31:46
DB-86.SMITH-MAY.BIZ,A member was added to a security-enabled local group,Domain Admins,OLD_DOMAIN.LEGACY.COM\justin39,2026-08-18 11:52:48
LAPTOP-05.JOHNSON-MORRISON.COM,A member was added to a security-enabled local group,Domain Admins,OLD_DOMAIN.LEGACY.COM\philiplopez,2026-08-13 18:46:55
SRV-27.AGUILAR.COM,User account locked out,Administrators,OLD_DOMAIN.LEGACY.COM\vhawkins,2026-08-07 22:39:22
DB-68.TUCKER.COM,Logon failure,Remote Desktop Users,OLD_DOMAIN.LEGACY.COM\michelemurphy,2026-08-30 15:58:09
DESKTOP-71.MILLS.COM,User account locked out,Domain Admins,OLD_DOMAIN.LEGACY.COM\bensonmartha,2026-08-24 15:40:42
WEB-22.HINES.COM,A member was added to a security-enabled global group,Marketing_Share,CORP\butleredward,2026-08-08 04:12:52
EMAIL-81.MARTIN.COM,A member was added to a security-enabled global group,Domain Admins,GUEST\melanieatkins,2026-08-20 11:37:24
DESKTOP-41.JOHNSON-MARTIN.NET,User account locked out,IT_Helpdesk,CORP\TEMP_brendamorgan,2026-08-22 12:23:47
LT-08.TAYLOR.BIZ,A member was added to a security-enabled global group,IT_Helpdesk,CORP\SVC_tonifowler,2026-08-13 15:34:32
DESKTOP-62.MONTGOMERY.ORG,Logon failure,Administrators,OLD_DOMAIN.LEGACY.COM\elucas,2026-08-13 00:32:08
SRV-73.CAREY.COM,A member was removed from a security-enabled local group,Administrators,GUEST\benjaminwhite,2026-08-24 22:44:59
EMAIL-61.JACKSON.COM,A member was added to a security-enabled global group,Marketing_Share,GUEST\mendezmatthew,2026-08-19 20:59:45
DB-05.MCKENZIE.COM,User account locked out,Domain Admins,OLD_DOMAIN.LEGACY.COM\kholden,2026-08-17 14:57:13
